"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.410303418E1	8.882628754E-3	-5.137342960E-3	-1.368541718E-1	1.372383245E-1
3.410772912E1	4.213866591E-2	6.604284793E-2	4.286766052E-3	7.845827739E-2
3.411246511E1	-1.974029467E-2	-3.661884367E-2	-7.879829407E-2	8.910549979E-2
3.411716933E1	-5.274182931E-2	-6.478159875E-2	-3.543090820E-2	9.073976720E-2
3.412189605E1	2.800988778E-2	-3.112685122E-2	1.665582657E-1	1.717413478E-1
3.412662678E1	6.805760413E-2	-5.461781099E-2	-1.931343079E-1	2.119334887E-1
3.413135751E1	3.206350654E-2	-3.746195138E-2	-1.772880554E-1	1.840177188E-1
3.413604980E1	-1.331818104E-2	3.407087177E-2	1.255464554E-1	1.307673916E-1
3.414078845E1	-8.202256262E-2	-1.129128784E-2	8.178806305E-2	1.163807597E-1
3.414551918E1	-9.806282073E-2	-5.870420113E-2	1.594104767E-1	1.961484135E-1
3.415021011E1	-4.267093167E-2	-4.642745480E-2	-5.646705627E-3	6.331036450E-2
3.415493022E1	-6.118776649E-2	-4.843462631E-2	-1.218690872E-1	1.447132690E-1
3.415965037E1	9.595267475E-4	-1.709301770E-2	-8.763504028E-2	8.929161344E-2
3.416438105E1	3.391780332E-2	-4.995554686E-3	1.275539398E-2	3.657968048E-2
3.416911178E1	5.493342131E-2	-1.209400967E-2	-1.107883453E-2	5.732962953E-2
3.417381068E1	-4.513517022E-3	-3.342594579E-2	-7.030677795E-2	7.797889916E-2
3.417853079E1	-3.521308675E-2	-2.853490598E-2	1.153640747E-1	1.239478603E-1
3.418327345E1	1.236775704E-2	4.761363938E-2	-5.169868469E-2	7.136367471E-2
3.418797365E1	3.359119222E-2	-4.924286157E-3	-1.248283386E-1	1.293627880E-1
3.419269115E1	-3.067381680E-2	-5.241787434E-2	1.384067535E-2	6.229029524E-2
3.419741126E1	-5.629726872E-2	-3.067415766E-2	-3.373241425E-2	7.244420049E-2
3.420213532E1	-1.314535365E-2	5.258326232E-2	3.061771393E-2	6.225145946E-2
3.420685147E1	1.764270104E-2	4.740610346E-2	-2.184295654E-2	5.509735290E-2
3.421159678E1	1.500935107E-2	-5.501585454E-2	-3.589820862E-2	6.738476276E-2
3.421629173E1	4.338556901E-2	-4.028541595E-2	6.406211853E-2	8.723059880E-2
3.422102772E1	7.856000960E-2	7.621620595E-2	1.252241135E-1	1.663179598E-1
3.422573194E1	9.937183559E-2	2.335675061E-2	-1.558198929E-1	1.862797319E-1
3.423045865E1	6.112240255E-3	-4.798944294E-2	-5.960559845E-2	7.676700777E-2
3.423517214E1	1.069422998E-2	5.679625273E-2	-6.905555725E-3	5.820539132E-2
3.423992011E1	4.373993725E-2	8.949398994E-2	-1.207456589E-1	1.565307334E-1
3.424461235E1	1.258229092E-2	-3.731865436E-3	-1.814336777E-1	1.819077246E-1
3.424935105E1	2.816354856E-3	1.051921397E-3	1.238059998E-1	1.238424966E-1
3.425405261E1	-2.099292725E-2	6.983566284E-2	1.124858856E-2	7.378518512E-2
3.425878199E1	1.957560517E-2	8.346968889E-2	-1.494693756E-2	8.702760610E-2
3.426349282E1	1.234852895E-2	2.588762715E-2	-3.143310547E-2	4.255226817E-2
3.426824345E1	2.639719099E-2	2.802348137E-2	1.017112732E-1	1.087534381E-1
3.427293303E1	3.572303429E-2	3.485979140E-2	-2.489852905E-2	5.577882201E-2
3.427767438E1	-4.830844700E-3	7.491502166E-2	-3.655529022E-2	8.349782496E-2
3.428237329E1	-7.248431444E-3	1.734823361E-2	8.832931519E-3	2.077309912E-2
3.428709339E1	-3.806492686E-2	-5.632102117E-2	-1.734161377E-2	7.015502584E-2
3.429183605E1	-5.673223734E-2	1.051147655E-2	1.322937012E-1	1.443283107E-1
3.429653626E1	1.969900541E-2	5.074160546E-2	-7.999420166E-2	9.675656897E-2
3.430126699E1	5.296092480E-3	9.930420667E-3	-4.848003387E-2	4.976922277E-2
3.430599772E1	-2.311198041E-2	2.735730261E-3	-7.655048370E-2	8.001015194E-2
3.431069792E1	-2.297652140E-2	3.585642949E-2	1.139183044E-1	1.216181901E-1
3.431541407E1	1.755231991E-2	7.089626044E-3	-5.550670624E-2	5.864589644E-2
3.432015938E1	1.508775540E-2	3.099068999E-5	-4.555416107E-2	4.798773712E-2
3.432485959E1	-8.935321122E-3	-3.323864192E-2	2.063522339E-1	2.092029916E-1
3.432959032E1	1.020483114E-2	-2.109052613E-2	-2.791023254E-2	3.644077321E-2
3.433432105E1	-4.674692452E-2	-5.178365484E-2	1.146945953E-1	1.342448214E-1
3.433902126E1	-5.116029084E-2	-7.043991983E-2	1.540775299E-1	1.769718703E-1
3.434375199E1	-8.023526520E-3	-3.662585095E-2	-3.703689575E-2	5.270257662E-2
3.434845485E1	-3.874967620E-2	-7.196284086E-2	3.445816040E-2	8.869922597E-2
3.435318292E1	-5.498234555E-2	-5.714716762E-2	3.417110443E-2	8.635115209E-2
3.435791365E1	-2.518292516E-3	-2.355592325E-2	1.240568161E-1	1.262985231E-1
3.436261516E1	2.163577825E-3	-1.394492388E-2	-1.223087311E-2	1.867448066E-2
3.436734459E1	5.437570810E-2	-3.997967765E-2	-5.958747864E-2	9.003199357E-2
3.437205542E1	4.688657075E-2	-5.150403827E-2	-1.445140839E-1	1.604223704E-1
3.437680605E1	-1.277119666E-2	-2.490998246E-2	1.092720032E-2	3.005019795E-2
3.438149563E1	-2.935943380E-2	-5.684692413E-3	7.252979279E-2	7.845293444E-2
3.438623699E1	1.362408698E-2	3.833040595E-3	-3.010845184E-2	3.326900688E-2
3.439093584E1	-1.016369089E-2	-3.310684115E-3	-2.511215210E-2	2.729251592E-2
3.439566793E1	-1.711447537E-2	-9.873248637E-4	4.628372192E-2	4.935648886E-2
3.440039865E1	-3.121011332E-2	1.561006159E-2	-1.558303833E-3	3.493098205E-2
3.440509621E1	-9.622883052E-3	1.074117795E-2	-8.459758759E-2	8.581797368E-2
3.440982959E1	7.010422647E-3	-3.578606993E-3	-8.411407471E-4	7.915805168E-3
3.441453642E1	-7.230468094E-3	5.893941969E-3	-1.507091522E-2	1.772429706E-2
3.441926053E1	-2.313267440E-3	3.479056060E-3	-7.426834106E-2	7.438576155E-2
3.442399126E1	2.137796395E-2	5.568863079E-2	4.656791687E-3	5.983248825E-2
3.442872199E1	1.636898704E-2	7.184175402E-2	-1.199245453E-2	7.465253059E-2
3.443342220E1	1.994330436E-3	6.175851077E-2	-5.223178864E-2	8.090890402E-2
3.443813699E1	-5.030307919E-3	1.613804325E-2	-2.094745636E-2	2.691721319E-2
3.444288365E1	-3.001727164E-4	3.731008247E-2	1.002445221E-1	1.069630617E-1
3.444757720E1	4.004022107E-2	1.316595078E-2	-2.398014069E-2	4.849338831E-2
3.445231459E1	5.408308655E-2	1.300701126E-2	-6.886386871E-2	8.852341502E-2
3.445701740E1	5.374258012E-2	5.081577599E-2	-4.930591583E-2	8.889083948E-2
3.446173756E1	5.334936827E-2	6.703725457E-2	-6.787872314E-2	1.093053963E-1
3.446647626E1	1.485315524E-2	3.326508403E-2	3.873825073E-3	3.663589165E-2
3.447120699E1	1.472808979E-2	-1.437888294E-2	-4.836273193E-2	5.256065776E-2
3.447589787E1	-4.462357610E-3	-2.443470061E-3	1.442432404E-1	1.443329331E-1
3.448063792E1	1.701356098E-2	2.845918387E-2	-8.950042725E-2	9.544481589E-2
3.448533813E1	-4.013472050E-2	1.862568036E-2	1.888723373E-1	1.939857509E-1
3.449005818E1	2.825902775E-3	-5.042052269E-2	4.587173462E-3	5.070756349E-2
3.449479959E1	9.919358417E-3	-8.092547953E-2	-8.087444305E-2	1.148390284E-1
3.449949845E1	1.706492528E-2	-7.318165898E-2	-1.537599564E-1	1.711399751E-1
3.450423053E1	4.510879517E-4	-2.982527018E-2	-1.287488937E-1	1.321591006E-1
3.450893865E1	-4.523340613E-3	-3.202679008E-2	1.214761734E-1	1.257085383E-1
3.451366147E1	-6.888128817E-3	-3.655501455E-2	-1.120786667E-1	1.180904015E-1
3.451837892E1	-2.567567676E-2	-1.259880140E-2	-5.656719208E-2	6.338625556E-2
3.452312292E1	-3.958806023E-2	-1.014229283E-2	1.983737946E-2	4.542688896E-2
3.452781912E1	-4.408882186E-2	-5.753657594E-2	1.739091873E-1	1.884109530E-1
3.453255386E1	-3.434355184E-2	-6.654191017E-2	1.677150726E-1	1.836726734E-1
3.453725933E1	1.105385460E-2	-7.787301391E-2	4.961013794E-3	7.880993374E-2
3.454198480E1	8.699735627E-3	-9.379933774E-2	5.475044250E-2	1.089569278E-1
3.454671553E1	-1.979256794E-2	-1.470574737E-2	6.853103638E-2	7.283205131E-2
3.455144626E1	-7.792375982E-3	-7.485669106E-3	6.321430206E-2	6.413114961E-2
3.455614647E1	1.651551574E-3	-7.628571987E-2	3.421306610E-2	8.362279935E-2
3.456085990E1	2.064766549E-2	-9.462617338E-2	-8.708953857E-2	1.302498618E-1
3.456560792E1	8.610060439E-3	-7.964966446E-2	1.092529297E-2	8.085520525E-2
3.457030011E1	3.944043070E-2	-3.863996267E-2	-1.030635834E-1	1.169217538E-1
3.457503886E1	2.498565614E-2	3.522024304E-2	-8.084869385E-2	9.165838657E-2
3.457974037E1	-6.099306047E-3	1.629482955E-3	-3.271865845E-2	3.332217519E-2
3.458446980E1	8.103622124E-3	-2.207798697E-2	-1.249895096E-1	1.271828750E-1
3.458918058E1	6.009883434E-2	-2.904057503E-3	-1.120843887E-1	1.272132605E-1
3.459390074E1	7.369407266E-2	1.856667176E-2	-1.206426620E-1	1.425839737E-1
3.459863147E1	1.038137600E-1	6.587622315E-2	7.019329071E-2	1.415770871E-1
3.460336220E1	1.986829937E-2	3.202955425E-2	4.825305939E-2	6.122907320E-2
3.460806240E1	-2.058185264E-2	5.584172904E-3	4.547882080E-2	5.023065585E-2
3.461279313E1	-8.463285863E-3	4.585534334E-2	-1.067647934E-1	1.165034799E-1
3.461752386E1	-3.223495930E-2	7.641157508E-2	-5.604553223E-2	1.000945707E-1
3.462222407E1	-1.315158978E-2	6.640140712E-2	-2.947807312E-2	7.383134820E-2
3.462695480E1	-6.524668634E-2	1.373553276E-2	3.008937836E-2	7.315166183E-2
3.463166157E1	-7.185092568E-2	4.080463201E-3	1.888217926E-1	2.020714603E-1
3.463638574E1	-2.373982966E-2	3.255584091E-2	-1.207447052E-2	4.206251452E-2
3.464111647E1	2.620317414E-2	3.229135275E-2	3.073787689E-2	5.171223137E-2
3.464582194E1	1.414700411E-2	4.866708815E-2	-2.884006500E-2	5.831271340E-2
3.465054740E1	4.536297172E-3	9.332510829E-2	1.019086838E-1	1.382589370E-1
3.465526214E1	2.236066386E-3	7.591608167E-2	-1.046562195E-2	7.666668567E-2
3.466000886E1	-4.998727143E-2	5.627910793E-2	1.058931351E-1	1.299208272E-1
3.466470907E1	-5.906353146E-2	5.347185582E-2	8.839988708E-2	1.190053787E-1
3.466942251E1	-4.913710803E-2	8.156340569E-2	1.042728424E-1	1.412086053E-1
3.467417053E1	-1.313569397E-2	5.953460559E-2	7.730197906E-2	9.845055453E-2
3.467886272E1	-8.170340210E-3	9.214818478E-3	1.970863342E-2	2.323999936E-2
3.468360147E1	-3.186045587E-2	-1.226726174E-2	1.263237000E-1	1.308558425E-1
3.468830292E1	8.826369420E-3	2.079028636E-3	-4.082965851E-2	4.182449248E-2
3.469303240E1	-1.494944468E-2	-2.789482474E-3	8.527374268E-2	8.661915665E-2
3.469774318E1	9.014373645E-3	3.040505573E-2	2.286911011E-2	3.909888161E-2
3.470246334E1	3.272257745E-2	5.151432008E-2	6.064510345E-2	8.603674111E-2
3.470719407E1	1.343749091E-2	1.781541109E-2	9.098720551E-2	9.368365172E-2
3.471192480E1	1.566905342E-2	9.233579040E-4	5.938243866E-2	6.142186782E-2
3.471662501E1	2.745716274E-2	-8.792124689E-3	-7.551193237E-3	2.980298243E-2
3.472134371E1	2.030406706E-2	5.441211164E-3	-1.664695740E-1	1.677914806E-1
3.472608647E1	-2.014902607E-2	-4.088729620E-3	-9.389591217E-2	9.612046236E-2
3.473078668E1	-5.967814475E-3	-4.019927233E-3	1.800537109E-3	7.417314774E-3
3.473551740E1	1.058887690E-3	5.511820316E-3	2.788639069E-2	2.844560057E-2
3.474024813E1	1.302516833E-2	-5.156069621E-2	1.341724396E-2	5.484690365E-2
3.474494834E1	5.880102515E-3	-4.880718887E-2	-1.279449463E-2	5.079779900E-2
3.474967907E1	5.801767111E-3	-2.003122121E-2	-2.217960358E-2	3.044413145E-2
3.475440980E1	-2.744019032E-2	-1.751263440E-2	-1.406393051E-1	1.443574402E-1
3.475911001E1	-2.260632813E-2	-1.261415705E-2	2.900695801E-2	3.887887141E-2
3.476382475E1	-4.377534240E-2	-7.657016814E-2	-6.852340698E-2	1.116903244E-1
3.476857147E1	-2.671726793E-2	-9.722492844E-2	-7.744407654E-2	1.271380514E-1
3.477327168E1	-9.913414717E-3	-6.078676134E-2	-5.069637299E-2	7.977109990E-2
3.477800240E1	4.405373707E-3	-3.414355218E-2	-1.333255768E-1	1.376985799E-1
3.478273313E1	-2.405098826E-2	-5.989775062E-2	-8.950138092E-2	1.103480301E-1
3.478742532E1	-2.156219259E-2	-3.569072112E-2	2.039623260E-2	4.641941434E-2
3.479216407E1	2.372937277E-2	-9.256489575E-3	-1.411285400E-1	1.434086139E-1
3.479689480E1	7.004406303E-3	-1.997746527E-3	-7.825756073E-2	7.859579194E-2
3.480159501E1	-2.158519253E-2	5.144517869E-3	5.445480347E-3	2.284819155E-2
3.480632574E1	1.650363021E-2	2.177478001E-2	-3.019523621E-2	4.072177727E-2
3.481102595E1	2.822939679E-2	2.672817558E-3	2.226066589E-2	3.604968853E-2
3.481575668E1	-5.095861852E-4	1.923960820E-2	6.004142761E-2	6.305073538E-2
3.482048740E1	9.013095871E-3	4.044213146E-2	-1.018152237E-1	1.099233445E-1
3.482518761E1	1.840072498E-2	3.302127123E-2	-5.825424194E-2	6.944456593E-2
3.482991834E1	-1.034007594E-2	1.619907841E-2	-8.624458313E-2	8.835980665E-2
3.483464907E1	-3.646865115E-2	3.270928934E-2	1.650714874E-2	5.169473944E-2
3.483934928E1	1.772753894E-3	8.693657815E-2	9.250640869E-3	8.744532940E-2
3.484408001E1	3.034352884E-2	6.480701268E-2	-9.048748016E-2	1.153631774E-1
3.484878678E1	3.960912675E-2	5.707166344E-2	-3.040981293E-2	7.583412432E-2
3.485351095E1	-3.405798227E-3	5.182931945E-2	-3.964900970E-2	6.534463854E-2
3.485822699E1	-6.275627762E-2	1.103746891E-2	1.339015961E-1	1.482896272E-1
3.486297240E1	1.124095730E-2	2.030361816E-2	1.114311218E-1	1.138221900E-1
3.486766725E1	3.490315378E-2	8.277077228E-3	-6.034469604E-2	7.020129979E-2
3.487240334E1	1.797329634E-2	2.474123612E-2	5.642986298E-2	6.418331233E-2
3.487710746E1	5.584425479E-2	3.130260855E-3	-6.268405914E-2	8.400994344E-2
3.488183428E1	-1.103494316E-2	-4.063565284E-3	1.377105713E-2	1.810868708E-2
3.488654766E1	-4.176365584E-2	5.412880331E-3	6.348705292E-2	7.618469735E-2
3.489129574E1	-5.851455033E-3	2.889428288E-3	9.143257141E-2	9.166517025E-2
3.489598792E1	1.320723072E-2	3.882348537E-4	-1.373481750E-2	1.905851205E-2
3.490072668E1	6.005477160E-3	-1.390151307E-2	-1.756668091E-3	1.524479270E-2
3.490545740E1	-1.302909851E-2	-4.465445131E-2	7.893562317E-2	9.162210451E-2
3.491014824E1	-2.953163162E-2	-5.382248387E-2	7.353305817E-2	9.579189777E-2
3.491488834E1	-3.408858925E-2	-3.444014490E-2	1.393604279E-1	1.475448554E-1
3.491958850E1	-1.482256874E-2	-4.609423131E-2	9.786033630E-2	1.091834792E-1
3.492431928E1	2.106074244E-3	-2.914918773E-2	6.875038147E-3	3.002293862E-2
3.492905001E1	9.318182245E-3	-4.313665628E-2	-2.165603638E-2	4.915875860E-2
3.493374881E1	9.183732793E-3	-4.036959261E-2	1.886367798E-2	4.549597017E-2
3.493848095E1	9.106082842E-3	-5.417943001E-2	6.379032135E-2	8.418750785E-2
3.494318907E1	2.804021165E-2	-2.996423095E-2	9.173393250E-2	1.004948903E-1
3.494791188E1	3.260717168E-2	-5.340845883E-2	-2.292919159E-2	6.664412162E-2
3.495262928E1	3.939706087E-2	-6.482090801E-2	-3.222942352E-2	8.241731773E-2
3.495737334E1	4.138394818E-2	-5.709912255E-2	-9.603023529E-2	1.191417100E-1
3.496206949E1	4.098214582E-2	-4.947005585E-2	-3.116130829E-2	7.139922854E-2
3.496680428E1	4.061112180E-2	-4.902302474E-2	3.316593170E-2	7.178091107E-2
3.497150975E1	3.792642057E-2	-3.199753910E-2	3.051757812E-2	5.825442868E-2
3.497623522E1	2.817307785E-2	-2.463372238E-2	-6.465244293E-2	7.470261690E-2
3.498094996E1	3.271040693E-2	-2.916760184E-2	-9.970664978E-2	1.089134323E-1
3.498569668E1	3.961782902E-3	-1.699713245E-2	-7.514667511E-2	7.714674987E-2
3.499039016E1	-1.262738183E-2	-1.679329574E-2	-2.468967438E-2	3.241983304E-2
3.499512761E1	6.431395188E-3	-3.644451499E-5	1.822757721E-2	1.932896125E-2
3.499983042E1	1.355074160E-2	-3.087692894E-2	8.583068848E-3	3.479477561E-2
3.500455855E1	6.401615217E-3	-2.824011631E-2	-2.708053589E-2	3.964644083E-2
3.500927063E1	-3.172770143E-3	2.821374685E-3	-3.126144409E-3	5.272514045E-3
3.501402001E1	3.244546801E-2	2.178766951E-2	-7.191371918E-2	8.184738202E-2
3.501872022E1	-5.792304873E-3	4.294097424E-2	6.991386414E-3	4.389028991E-2
3.502343100E1	-1.992695034E-2	6.968680769E-3	4.489898682E-2	4.961416006E-2
3.502815115E1	-3.628877923E-2	-2.602275461E-3	2.791404724E-2	4.585674835E-2
3.503287121E1	-3.836084902E-2	1.629722863E-2	3.005504608E-2	5.138540838E-2
3.503761261E1	-1.431379467E-2	2.800446749E-2	-8.160591125E-3	3.249200155E-2
3.504231142E1	-2.374283597E-2	3.724166006E-2	-2.470302582E-2	5.060536521E-2
3.504704355E1	-5.193674937E-2	-1.292044297E-2	3.245258331E-2	6.259020646E-2
3.505177428E1	-7.280527055E-2	1.089473814E-2	1.081132889E-1	1.307967353E-1
3.505647178E1	-3.420604765E-2	4.632035270E-2	8.348464966E-2	1.014165445E-1
3.506120522E1	-1.485507563E-2	3.873837367E-2	1.872158051E-2	4.551738616E-2
3.506591199E1	-5.029807240E-2	5.729371682E-2	5.890560150E-2	9.634488031E-2
3.507063615E1	-4.976838455E-2	-4.871971905E-3	-5.311107635E-2	7.294802699E-2
3.507536688E1	-6.590904295E-2	3.314156085E-2	3.275489807E-2	8.071708832E-2
3.508009761E1	-4.397710413E-2	3.996280581E-2	9.654998779E-2	1.133706826E-1
3.508479246E1	-5.064725131E-2	4.427090660E-2	9.337329865E-2	1.150809721E-1
3.508952855E1	-6.432342529E-2	2.958728373E-2	3.327369690E-2	7.823074399E-2
3.509425928E1	-6.850623339E-2	3.635413200E-2	2.825260162E-2	8.254051384E-2
3.509895949E1	-5.607239529E-2	4.309290648E-2	-3.367805481E-2	7.832830573E-2
3.510369022E1	-5.086081848E-2	4.033957422E-2	-2.627849579E-2	7.003330240E-2
3.510842095E1	-4.326371104E-2	1.385231316E-2	6.885719299E-2	8.249211053E-2
3.511311313E1	-4.039235041E-2	-1.478647441E-2	4.930114746E-2	6.542770772E-2
3.511785188E1	-6.696246564E-3	3.508982807E-2	6.179809570E-3	3.625363152E-2
3.512255339E1	-8.931010962E-3	1.336462796E-2	3.460311890E-2	3.815431921E-2
3.512728282E1	-3.487565368E-2	8.486144245E-3	-4.636192322E-2	5.863236127E-2
3.513201355E1	1.091048121E-3	-1.530659944E-2	-1.275444031E-2	1.995389987E-2
3.513671376E1	3.537133336E-3	-8.025776595E-3	-1.976776123E-2	2.162611353E-2
3.514144449E1	8.252304047E-3	-4.829097167E-2	2.548122406E-2	5.522147450E-2
3.514617522E1	3.662913293E-2	-2.186392248E-2	-4.354381561E-2	6.095726670E-2
3.515087542E1	4.115212336E-2	-7.493272424E-3	-1.191120148E-1	1.262430927E-1
3.515559418E1	3.840722516E-2	-4.541800916E-2	-1.157474518E-1	1.301360177E-1
3.516033688E1	4.045909643E-2	-3.548473120E-2	-1.171550751E-1	1.289240716E-1
3.516503438E1	4.006549343E-2	-1.961570233E-3	-4.499340057E-2	6.027850046E-2
3.516976782E1	4.922219738E-2	9.898185730E-3	-6.834697723E-2	8.480629748E-2
3.517447464E1	5.112783611E-2	2.648044378E-3	3.409385681E-3	5.130976198E-2
3.517919876E1	6.733882427E-2	-4.541743547E-3	-1.698389053E-1	1.827577589E-1
3.518392949E1	6.208699942E-2	-2.816964500E-2	-1.470680237E-1	1.621028315E-1
3.518863496E1	5.202155560E-2	-1.742478460E-3	-1.031312943E-1	1.155220426E-1
3.519336042E1	2.073945478E-2	-1.824726537E-2	-4.295158386E-2	5.106785911E-2
3.519807522E1	2.765623108E-2	-6.195977330E-3	-2.598285675E-2	3.844952662E-2
3.520282188E1	4.406309873E-2	3.382340074E-3	-8.508777618E-2	9.587975047E-2
3.520752209E1	7.454259694E-2	-6.074629724E-3	-1.152267456E-1	1.373706766E-1
3.521223553E1	6.202830374E-2	1.185465604E-3	-1.308784485E-1	1.448381306E-1
3.521698355E1	4.721676186E-2	-1.534331962E-2	-3.012752533E-2	5.807329713E-2
3.522168376E1	5.636936426E-2	1.566670835E-2	-2.038478851E-2	6.195555327E-2
3.522641449E1	3.216950595E-2	2.028872445E-2	-1.231193542E-3	3.805292749E-2
3.523114522E1	2.480933070E-2	8.261948824E-3	-1.071357727E-2	2.825851069E-2
3.523583610E1	3.356290981E-3	3.192857653E-2	-4.859066010E-2	5.823874086E-2
3.524057615E1	8.044393733E-3	2.220565826E-2	-3.869438171E-2	4.533275533E-2
3.524527636E1	5.575031042E-3	1.496418566E-2	2.569580078E-2	3.025362790E-2
3.525000709E1	7.928172126E-3	1.721917465E-2	8.005905151E-2	8.227276353E-2
3.525473782E1	2.455484495E-2	2.177213505E-2	6.278228760E-2	7.084195022E-2
3.525943803E1	1.496856101E-2	1.436740905E-2	7.412433624E-2	7.697335568E-2
3.526416876E1	7.807580754E-3	2.606268227E-2	1.181316376E-2	2.966096024E-2
3.526887694E1	7.768770680E-3	1.404342055E-2	3.781700134E-2	4.108159015E-2
3.527359970E1	-8.963715285E-3	-1.214074716E-2	6.597614288E-2	6.768011054E-2
3.527831714E1	5.170777440E-4	-2.392532304E-2	1.579694748E-1	1.597718480E-1
3.528306115E1	-6.579417735E-3	-2.383169904E-2	1.163148880E-1	1.189133793E-1
3.528775735E1	7.850339636E-3	-7.127530873E-3	6.314277649E-2	6.402686742E-2
3.529249209E1	5.466669798E-3	-3.559209406E-2	2.465152740E-2	4.363919616E-2
3.529722282E1	-1.353521273E-2	-6.842121482E-3	2.681922913E-2	3.081051218E-2
3.530191772E1	-1.347932220E-2	-2.338851616E-2	9.066295624E-2	9.459643994E-2
3.530665376E1	-1.819805056E-2	-1.846898720E-2	1.397390366E-1	1.421241389E-1
3.531135792E1	-8.556153625E-3	-1.839192212E-2	1.219644547E-1	1.236397944E-1
3.531608470E1	-2.975805476E-2	-1.594299078E-2	6.874465942E-2	7.658687210E-2
3.532081542E1	-1.996376365E-2	-6.339825690E-3	-6.408691406E-4	2.095604835E-2
3.532551829E1	-1.745366678E-2	-1.814462990E-2	-1.012706757E-2	2.713697801E-2
3.533023839E1	-1.733730733E-2	-3.222382069E-2	-1.004314423E-2	3.794498111E-2
3.533497709E1	-4.095086083E-2	-2.016819268E-2	5.885314941E-2	7.448101902E-2
3.533967865E1	-4.530092329E-2	-8.212525398E-3	6.073665619E-2	7.621391362E-2
3.534440803E1	-2.116785198E-2	2.497095615E-2	-1.807403564E-2	3.739381464E-2
3.534911886E1	-3.991996124E-2	8.103635162E-3	-5.826187134E-2	7.108950598E-2
3.535386949E1	-3.246977553E-2	-1.571392640E-2	-4.828548431E-2	6.027189894E-2
3.535855907E1	-2.276417986E-2	-8.457366377E-3	-1.703548431E-2	2.966382741E-2
3.536330043E1	-1.311216876E-2	5.801144987E-3	-5.029678345E-3	1.519473320E-2
3.536799933E1	3.634013236E-3	9.860657156E-4	-3.583431244E-2	3.603160177E-2
3.537273136E1	2.495855093E-2	3.654996678E-2	-7.350254059E-2	8.579890914E-2
3.537746209E1	-1.318865269E-2	1.489635557E-2	-1.037368774E-1	1.056275613E-1
3.538215970E1	-1.550839841E-2	2.914667130E-3	-9.338092804E-2	9.470482262E-2
3.538695407E1	5.975471810E-3	1.959266514E-2	-7.361984253E-2	7.641635953E-2
3.539162376E1	-5.939841270E-3	1.949154213E-2	5.521774292E-4	2.038398462E-2
3.539632397E1	8.373685181E-3	3.117255121E-2	1.241302490E-2	3.458221711E-2
3.540105470E1	2.022324502E-2	4.420056939E-5	-4.464054108E-2	4.900774939E-2
3.540576027E1	2.954479679E-2	-9.413156658E-3	-7.511520386E-2	8.126374583E-2
3.541048563E1	3.638778999E-2	-9.300027043E-3	-7.211685181E-2	8.131052870E-2
3.541520048E1	4.789166525E-2	1.454090327E-2	-5.016040802E-2	7.085983348E-2
3.541994709E1	2.607893199E-2	1.205357537E-2	2.618980408E-2	3.887550913E-2
3.542464730E1	2.585998550E-2	2.382409945E-2	3.546428680E-2	4.994038650E-2
3.542936084E1	9.060768411E-3	-1.524090767E-4	-2.178096771E-2	2.359091578E-2
3.543408095E1	2.556601912E-2	-2.545285970E-3	-9.041309357E-2	9.399269813E-2
3.543880897E1	1.820503548E-2	7.030263543E-3	-8.728790283E-2	8.944286390E-2
3.544353970E1	2.265789732E-2	6.978586316E-3	5.981445312E-3	2.445114856E-2
3.544824126E1	-3.717433661E-3	-2.192892134E-4	4.864311218E-2	4.878544623E-2
3.545296142E1	-1.315034926E-3	-9.786155075E-3	2.925395966E-2	3.087543204E-2
3.545770136E1	5.841005594E-3	9.228941053E-3	-5.404090881E-2	5.513356985E-2
3.546243209E1	1.059283130E-2	-2.733591944E-3	-7.257366180E-2	7.339357593E-2
3.546712173E1	-1.085283607E-2	-1.216791570E-2	-1.976585388E-2	2.562286485E-2
3.547186303E1	-1.785426214E-2	-2.155122533E-2	5.158519745E-2	5.868784019E-2
