"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.650329471E1,1.509094238E-2,3.192138672E-2,-3.329467773E-2,4.853088746E-2
1.650826907E1,1.562500000E-2,4.576110840E-2,-3.169250488E-2,5.781552155E-2
1.651327395E1,1.936340332E-2,5.535888672E-2,-2.957153320E-2,6.568122489E-2
1.651827884E1,2.308654785E-2,5.162048340E-2,-2.850341797E-2,6.332541223E-2
1.652328372E1,2.787780762E-2,4.096984863E-2,-3.062438965E-2,5.825421784E-2
1.652825808E1,3.160095215E-2,3.350830078E-2,-3.594970703E-2,5.842780018E-2
1.653326297E1,2.841186523E-2,1.593017578E-2,-4.129028320E-2,5.259174910E-2
1.653823733E1,2.627563477E-2,-4.837036133E-3,-4.608154297E-2,5.326644819E-2
1.654324222E1,2.148437500E-2,-2.188110352E-2,-5.352783203E-2,6.168946314E-2
1.654824710E1,1.829528809E-2,-3.785705566E-2,-5.938720703E-2,7.276478948E-2
1.655325198E1,1.615905762E-2,-5.276489258E-2,-6.471252441E-2,8.504680975E-2
1.655825686E1,1.455688477E-2,-6.289672852E-2,-7.005310059E-2,9.526456977E-2
1.656326175E1,1.190185547E-2,-6.343078613E-2,-7.696533203E-2,1.004429247E-1
1.656823611E1,1.190185547E-2,-5.862426758E-2,-7.856750488E-2,9.874873030E-2
1.657324100E1,1.029968262E-2,-5.064392090E-2,-7.643127441E-2,9.226391437E-2
1.657824588E1,1.190185547E-2,-3.413391113E-2,-7.057189941E-2,7.929168329E-2
1.658325076E1,1.190185547E-2,-1.921081543E-2,-6.578063965E-2,6.955431076E-2
1.658822513E1,1.776123047E-2,-1.176452637E-2,-5.992126465E-2,6.359578088E-2
1.659323001E1,2.680969238E-2,-2.166748047E-3,-5.140686035E-2,5.801827035E-2
1.659820437E1,3.373718262E-2,2.090454102E-3,-4.129028320E-2,5.336154961E-2
1.660320926E1,4.066467285E-2,6.347656250E-3,-3.329467773E-2,5.293811409E-2
1.660818362E1,4.864501953E-2,6.881713867E-3,-2.583312988E-2,5.550717531E-2
1.661318850E1,5.238342285E-2,4.745483398E-3,-2.264404297E-2,5.726513149E-2
1.661819339E1,5.131530762E-2,5.279541016E-3,-2.743530273E-2,5.842799145E-2
1.662319827E1,4.438781738E-2,3.692626953E-3,-3.329467773E-2,5.560979582E-2
1.662820315E1,3.480529785E-2,-2.700805664E-3,-4.075622559E-2,5.366351679E-2
1.663317752E1,2.522277832E-2,-1.708984375E-2,-5.194091797E-2,6.021719244E-2
1.663818240E1,1.296997070E-2,-3.785705566E-2,-6.259155273E-2,7.429050597E-2
1.664318728E1,4.440307617E-3,-5.650329590E-2,-7.217407227E-2,9.176837956E-2
1.664816165E1,-8.850097656E-4,-7.727050781E-2,-7.696533203E-2,1.090650125E-1
1.665316653E1,-3.540039062E-3,-8.845520020E-2,-7.803344727E-2,1.180087845E-1
1.665814090E1,-5.676269531E-3,-8.898925781E-2,-7.749938965E-2,1.181417091E-1
1.666314578E1,-3.005981445E-3,-7.887268066E-2,-7.324218750E-2,1.076770807E-1
1.666815066E1,-3.509521484E-4,-6.555175781E-2,-6.738281250E-2,9.400850781E-2
1.667315554E1,3.372192383E-3,-4.690551758E-2,-6.312561035E-2,7.871684663E-2
1.667816043E1,4.440307617E-3,-3.466796875E-2,-5.938720703E-2,6.890881473E-2
1.668316531E1,7.110595703E-3,-2.453613281E-2,-5.619812012E-2,6.173176726E-2
1.668813968E1,1.403808594E-2,-1.441955566E-2,-5.087280273E-2,5.470862364E-2
1.669314456E1,1.562500000E-2,-7.492065430E-3,-4.927062988E-2,5.222898274E-2
1.669814944E1,1.562500000E-2,-1.123046875E-2,-4.661560059E-2,5.043092574E-2
1.670315432E1,1.989746094E-2,-1.762390137E-2,-4.554748535E-2,5.273598651E-2
1.670812869E1,2.255249023E-2,-2.613830566E-2,-4.714965820E-2,5.843728354E-2
1.671313357E1,2.415466309E-2,-3.892517090E-2,-4.714965820E-2,6.573969080E-2
1.671813846E1,2.308654785E-2,-5.117797852E-2,-5.247497559E-2,7.684918503E-2
1.672314334E1,2.095031738E-2,-5.915832520E-2,-5.726623535E-2,8.495907809E-2
1.672811770E1,1.296997070E-2,-6.875610352E-2,-6.684875488E-2,9.676971603E-2
1.673312259E1,6.576538086E-3,-7.301330566E-2,-7.749938965E-2,1.066787188E-1
1.673809695E1,4.440307617E-3,-7.566833496E-2,-8.602905273E-2,1.146578003E-1
1.674310184E1,-3.509521484E-4,-7.727050781E-2,-9.188842773E-2,1.200597255E-1
1.674810672E1,-5.142211914E-3,-7.833862305E-2,-9.614562988E-2,1.241264047E-1
1.675311160E1,-8.346557617E-3,-8.152770996E-2,-9.933471680E-2,1.287781755E-1
1.675808596E1,-8.865356445E-3,-9.005737305E-2,-1.014709473E-1,1.359605756E-1
1.676309085E1,-8.346557617E-3,-9.484863281E-2,-1.036071777E-1,1.407138069E-1
1.676809573E1,-9.933471680E-3,-9.431457520E-2,-1.014709473E-1,1.388894024E-1
1.677310061E1,-8.865356445E-3,-9.324645996E-2,-1.030731201E-1,1.392751411E-1
1.677810550E1,-8.346557617E-3,-8.633422852E-2,-1.020050049E-1,1.338965461E-1
1.678311038E1,-6.210327148E-3,-7.673645020E-2,-9.507751465E-2,1.223388113E-1
1.678808475E1,-3.005981445E-3,-7.034301758E-2,-8.602905273E-2,1.111673242E-1
1.679308963E1,6.042480469E-3,-6.129455566E-2,-7.484436035E-2,9.692890385E-2
1.679806399E1,1.296997070E-2,-4.743957520E-2,-6.631469727E-2,8.256132574E-2
1.680306888E1,1.989746094E-2,-3.572082520E-2,-5.726623535E-2,7.036553145E-2
1.680804324E1,2.468872070E-2,-2.453613281E-2,-4.608154297E-2,5.775000732E-2
1.681304812E1,2.841186523E-2,-1.655578613E-2,-4.075622559E-2,5.236791064E-2
1.681805301E1,3.213500977E-2,-5.371093750E-3,-4.180908203E-2,5.300478130E-2
1.682305789E1,3.480529785E-2,7.949829102E-3,-4.287719727E-2,5.579482581E-2
1.682803225E1,3.480529785E-2,1.541137695E-2,-4.341125488E-2,5.773609225E-2
1.683303714E1,3.694152832E-2,2.339172363E-2,-4.022216797E-2,5.941104313E-2
1.683804202E1,3.640747070E-2,3.404235840E-2,-3.808593750E-2,6.272897834E-2
1.684304690E1,3.694152832E-2,3.990173340E-2,-3.489685059E-2,6.461126081E-2
1.684802127E1,3.906250000E-2,4.364013672E-2,-3.382873535E-2,6.763670434E-2
1.685302615E1,4.280090332E-2,3.883361816E-2,-3.648376465E-2,6.834495086E-2
1.685803103E1,4.385375977E-2,2.713012695E-2,-4.180908203E-2,6.638671083E-2
1.686303592E1,4.280090332E-2,1.327514648E-2,-4.608154297E-2,6.427795455E-2
1.686801028E1,3.959655762E-2,3.158569336E-3,-4.980468750E-2,6.370534383E-2
1.687301516E1,3.533935547E-2,1.022338867E-3,-5.566406250E-2,6.594242243E-2
1.687798953E1,2.787780762E-2,-3.768920898E-3,-6.259155273E-2,6.862273236E-2
1.688299441E1,2.308654785E-2,-1.069641113E-2,-6.951904297E-2,7.402904321E-2
1.688799930E1,2.041625977E-2,-1.548767090E-2,-7.431030273E-2,7.860478805E-2
1.689300418E1,1.829528809E-2,-1.655578613E-2,-7.643127441E-2,8.031532437E-2
1.689797854E1,1.669311523E-2,-1.069641113E-2,-7.484436035E-2,7.742578113E-2
1.690298343E1,1.562500000E-2,-2.700805664E-3,-7.431030273E-2,7.598326177E-2
1.690798831E1,1.722717285E-2,-3.234863281E-3,-7.057189941E-2,7.271611109E-2
1.691299319E1,1.669311523E-2,-2.166748047E-3,-6.951904297E-2,7.152798214E-2
1.691796756E1,1.882934570E-2,-2.700805664E-3,-6.791687012E-2,7.053041796E-2
1.692297244E1,1.936340332E-2,-8.560180664E-3,-6.419372559E-2,6.759476670E-2
1.692797732E1,2.095031738E-2,-1.602172852E-2,-6.471252441E-2,6.988077274E-2
1.693298221E1,1.989746094E-2,-2.348327637E-2,-6.524658203E-2,7.214214917E-2
1.693795657E1,2.041625977E-2,-2.667236328E-2,-6.578063965E-2,7.386021377E-2
1.694296145E1,1.882934570E-2,-3.466796875E-2,-6.845092773E-2,7.900596069E-2
1.694796634E1,1.615905762E-2,-3.785705566E-2,-7.164001465E-2,8.262302043E-2
1.695297122E1,1.190185547E-2,-3.785705566E-2,-7.431030273E-2,8.424269654E-2
1.695794558E1,1.136779785E-2,-4.158020020E-2,-7.324218750E-2,8.498563353E-2
1.696295047E1,1.403808594E-2,-4.371643066E-2,-7.217407227E-2,8.554116479E-2
1.696795535E1,1.669311523E-2,-4.264831543E-2,-6.898498535E-2,8.280378680E-2
1.697292972E1,1.882934570E-2,-3.945922852E-2,-6.738281250E-2,8.032445702E-2
1.697793460E1,1.615905762E-2,-3.678894043E-2,-6.578063965E-2,7.708199422E-2
1.698293948E1,1.403808594E-2,-3.092956543E-2,-6.419372559E-2,7.262603031E-2
1.698791385E1,1.296997070E-2,-2.507019043E-2,-6.205749512E-2,6.817526889E-2
1.699291873E1,1.403808594E-2,-1.867675781E-2,-5.673217773E-2,6.135494381E-2
1.699792361E1,1.562500000E-2,-1.016235352E-2,-5.194091797E-2,5.518399237E-2
1.700292850E1,1.776123047E-2,-6.958007812E-3,-4.766845703E-2,5.134351932E-2
1.700790286E1,2.148437500E-2,-7.492065430E-3,-4.820251465E-2,5.330283137E-2
1.701290774E1,2.255249023E-2,-6.958007812E-3,-4.447937012E-2,5.035318316E-2
1.701791263E1,2.468872070E-2,-4.837036133E-3,-3.968811035E-2,4.699016867E-2
1.702291751E1,2.680969238E-2,-7.492065430E-3,-3.861999512E-2,4.760666627E-2
1.702789187E1,2.841186523E-2,-1.281738281E-2,-4.287719727E-2,5.300918254E-2
1.703289676E1,2.787780762E-2,-1.867675781E-2,-4.820251465E-2,5.873223866E-2
1.703790164E1,2.041625977E-2,-2.507019043E-2,-5.140686035E-2,6.072893381E-2
1.704290652E1,1.350402832E-2,-2.774047852E-2,-5.513000488E-2,6.317602684E-2
1.704788089E1,8.712768555E-3,-3.039550781E-2,-5.833435059E-2,6.635281222E-2
1.705288577E1,4.974365234E-3,-3.039550781E-2,-5.992126465E-2,6.737350489E-2
1.705786014E1,-1.419067383E-3,-2.613830566E-2,-6.152343750E-2,6.686073689E-2
1.706286502E1,-6.210327148E-3,-1.974487305E-2,-6.419372559E-2,6.744822147E-2
1.706786990E1,-5.676269531E-3,-1.974487305E-2,-6.419372559E-2,6.740114578E-2
1.707287478E1,-1.953125000E-3,-2.507019043E-2,-6.419372559E-2,6.894319074E-2
1.707784915E1,4.440307617E-3,-2.827453613E-2,-6.312561035E-2,6.931095446E-2
1.708285403E1,7.644653320E-3,-3.306579590E-2,-5.726623535E-2,6.656732903E-2
1.708782840E1,1.029968262E-2,-3.413391113E-2,-5.459594727E-2,6.520678499E-2
1.709283328E1,1.136779785E-2,-3.306579590E-2,-5.352783203E-2,6.393592487E-2
1.709783816E1,1.083374023E-2,-2.560424805E-2,-5.247497559E-2,5.938493503E-2
1.710284304E1,1.190185547E-2,-2.134704590E-2,-5.406188965E-2,5.932991189E-2
1.710781741E1,1.029968262E-2,-2.081298828E-2,-5.459594727E-2,5.932943115E-2
1.711282229E1,5.508422852E-3,-1.815795898E-2,-5.513000488E-2,5.830413052E-2
1.711782718E1,4.974365234E-3,-1.281738281E-2,-5.406188965E-2,5.578277085E-2
1.712283206E1,4.440307617E-3,-9.094238281E-3,-4.873657227E-2,4.977624913E-2
1.712780642E1,6.042480469E-3,-1.069641113E-2,-4.554748535E-2,4.717518631E-2
1.713281131E1,7.644653320E-3,-1.176452637E-2,-4.180908203E-2,4.410038713E-2
1.713781619E1,8.712768555E-3,-1.441955566E-2,-3.701782227E-2,4.067130545E-2
1.714282107E1,8.712768555E-3,-1.762390137E-2,-3.329467773E-2,3.866587385E-2
1.714779544E1,9.765625000E-3,-2.453613281E-2,-3.169250488E-2,4.125292851E-2
1.715280032E1,9.231567383E-3,-3.092956543E-2,-3.543090820E-2,4.792920936E-2
1.715780520E1,9.231567383E-3,-3.732299805E-2,-3.755187988E-2,5.374357359E-2
1.716281009E1,4.974365234E-3,-3.945922852E-2,-3.915405273E-2,5.581052652E-2
1.716778445E1,7.171630859E-4,-3.839111328E-2,-4.394531250E-2,5.835736794E-2
1.717278934E1,-8.850097656E-4,-4.158020020E-2,-4.554748535E-2,6.167876225E-2
1.717779422E1,-4.074096680E-3,-4.850769043E-2,-4.873657227E-2,6.888285542E-2
1.718276858E1,-5.676269531E-3,-6.076049805E-2,-5.352783203E-2,8.117442307E-2
1.718777346E1,-9.399414062E-3,-6.822204590E-2,-5.352783203E-2,8.722284869E-2
1.719277835E1,-1.419067383E-2,-6.768798828E-2,-5.194091797E-2,8.649218428E-2
1.719778323E1,-1.686096191E-2,-6.236267090E-2,-4.980468750E-2,8.157145123E-2
1.720278811E1,-1.579284668E-2,-5.596923828E-2,-4.980468750E-2,7.656681094E-2
1.720776248E1,-1.367187500E-2,-4.904174805E-2,-4.501342773E-2,6.795750064E-2
1.721276736E1,-4.608154297E-3,-3.732299805E-2,-3.808593750E-2,5.352363874E-2
1.721774173E1,3.372192383E-3,-2.774047852E-2,-3.115844727E-2,4.185396834E-2
1.722274661E1,1.083374023E-2,-2.188110352E-2,-2.157592773E-2,3.258332819E-2
1.722775149E1,1.722717285E-2,-1.441955566E-2,-1.571655273E-2,2.741731387E-2
1.723275638E1,2.201843262E-2,-6.439208984E-3,-1.252746582E-2,2.613832793E-2
1.723773074E1,2.255249023E-2,2.624511719E-3,-1.145935059E-2,2.543264818E-2
1.724273562E1,2.201843262E-2,1.008605957E-2,-1.306152344E-2,2.751623824E-2
1.724774051E1,2.148437500E-2,9.552001953E-3,-1.464843750E-2,2.770191025E-2
1.725274539E1,1.829528809E-2,-3.234863281E-3,-2.050781250E-2,2.767222940E-2
1.725771975E1,1.615905762E-2,-1.388549805E-2,-2.690124512E-2,3.431616511E-2
1.726272464E1,1.083374023E-2,-2.613830566E-2,-3.436279297E-2,4.451272280E-2
1.726769900E1,1.831054688E-4,-3.785705566E-2,-4.608154297E-2,5.963806497E-2
1.727270389E1,-4.608154297E-3,-5.010986328E-2,-5.352783203E-2,7.346742330E-2
1.727770877E1,-7.278442383E-3,-5.862426758E-2,-6.259155273E-2,8.606673542E-2
1.728271365E1,-8.346557617E-3,-6.129455566E-2,-6.898498535E-2,9.265859799E-2
1.728768802E1,-8.346557617E-3,-5.969238281E-2,-6.951904297E-2,9.200947193E-2
1.729269290E1,-8.346557617E-3,-5.329895020E-2,-6.684875488E-2,8.590226508E-2
1.729769778E1,-5.676269531E-3,-4.743957520E-2,-6.578063965E-2,8.130083568E-2
1.730270266E1,-3.540039062E-3,-4.585266113E-2,-6.524658203E-2,7.982552772E-2
1.730767703E1,-5.676269531E-3,-3.999328613E-2,-6.738281250E-2,7.856288177E-2
1.731268191E1,-6.210327148E-3,-3.520202637E-2,-6.684875488E-2,7.580571781E-2
1.731768680E1,-6.744384766E-3,-3.413391113E-2,-6.631469727E-2,7.488824800E-2
1.732269168E1,-8.346557617E-3,-2.613830566E-2,-6.365966797E-2,6.932120435E-2
1.732766604E1,-8.346557617E-3,-1.548767090E-2,-5.885314941E-2,6.142659172E-2
1.733267093E1,-4.074096680E-3,-5.371093750E-3,-5.459594727E-2,5.501058416E-2
1.733767581E1,3.372192383E-3,4.745483398E-3,-4.820251465E-2,4.855279305E-2
1.734268069E1,1.296997070E-2,1.167297363E-2,-3.915405273E-2,4.286628394E-2
1.734765506E1,1.882934570E-2,1.541137695E-2,-3.276062012E-2,4.080824708E-2
1.735265994E1,2.468872070E-2,1.646423340E-2,-2.690124512E-2,4.005347551E-2
1.735766482E1,2.787780762E-2,1.593017578E-2,-2.104187012E-2,3.838883895E-2
1.736266971E1,2.841186523E-2,9.552001953E-3,-2.050781250E-2,3.631866188E-2
1.736764407E1,2.522277832E-2,2.624511719E-3,-2.529907227E-2,3.582065976E-2
1.737264895E1,2.201843262E-2,-5.798339844E-4,-3.169250488E-2,3.859485002E-2
1.737762332E1,1.615905762E-2,4.882812500E-4,-3.543090820E-2,3.894486895E-2
1.738262820E1,1.243591309E-2,2.090454102E-3,-3.808593750E-2,4.011932911E-2
1.738763308E1,1.029968262E-2,-5.798339844E-4,-3.808593750E-2,3.945831097E-2
1.739263797E1,9.765625000E-3,-4.837036133E-3,-3.861999512E-2,4.012814938E-2
1.739764285E1,7.110595703E-3,-1.602172852E-2,-4.075622559E-2,4.436582333E-2
1.740261722E1,4.974365234E-3,-3.146362305E-2,-4.447937012E-2,5.470939819E-2
1.740762210E1,1.251220703E-3,-4.211425781E-2,-4.873657227E-2,6.442382898E-2
1.741262698E1,-6.210327148E-3,-5.224609375E-2,-5.352783203E-2,7.505632070E-2
1.741760135E1,-1.472473145E-2,-6.076049805E-2,-6.045532227E-2,8.696839558E-2
1.742260623E1,-2.165222168E-2,-6.555175781E-2,-6.419372559E-2,9.426922117E-2
1.742761111E1,-2.539062500E-2,-6.715393066E-2,-6.738281250E-2,9.846206204E-2
1.743258548E1,-2.378845215E-2,-6.182861328E-2,-6.738281250E-2,9.449397492E-2
1.743759036E1,-1.472473145E-2,-4.957580566E-2,-6.259155273E-2,8.119286112E-2
1.744259524E1,-8.865356445E-3,-3.892517090E-2,-5.726623535E-2,6.980820285E-2
1.744756961E1,1.831054688E-4,-1.867675781E-2,-4.820251465E-2,5.169465377E-2
1.745257449E1,6.576538086E-3,2.624511719E-3,-4.234313965E-2,4.293111215E-2
1.745757937E1,1.509094238E-2,2.178955078E-2,-3.543090820E-2,4.424782844E-2
1.746258426E1,2.095031738E-2,3.724670410E-2,-3.169250488E-2,5.320383098E-2
1.746755862E1,2.255249023E-2,4.364013672E-2,-2.796936035E-2,5.652752840E-2
1.747256350E1,2.734375000E-2,4.576110840E-2,-2.743530273E-2,5.995377838E-2
1.747756839E1,2.575683594E-2,3.883361816E-2,-3.062438965E-2,5.576125661E-2
1.748257327E1,2.201843262E-2,2.339172363E-2,-3.648376465E-2,4.861120439E-2
1.748754764E1,1.669311523E-2,8.483886719E-3,-4.608154297E-2,4.974077837E-2
1.749255252E1,9.231567383E-3,-7.492065430E-3,-5.673217773E-2,5.796458290E-2
1.749752688E1,1.251220703E-3,-3.413391113E-2,-7.005310059E-2,7.793668163E-2
1.750253177E1,-5.142211914E-3,-6.448364258E-2,-8.975219727E-2,1.106347116E-1
1.750753665E1,-1.686096191E-2,-8.259582520E-2,-1.030731201E-1,1.331556625E-1
1.751254153E1,-2.857971191E-2,-9.484863281E-2,-1.121215820E-1,1.496138772E-1
1.751754642E1,-3.976440430E-2,-1.023101807E-1,-1.195831299E-1,1.623228446E-1
1.752252078E1,-4.190063477E-2,-9.857177734E-2,-1.195831299E-1,1.605371715E-1
1.752752566E1,-4.083251953E-2,-8.738708496E-2,-1.142578125E-1,1.495280742E-1
1.753253054E1,-3.283691406E-2,-7.141113281E-2,-1.051940918E-1,1.313149259E-1
1.753750491E1,-2.111816406E-2,-5.757141113E-2,-8.975219727E-2,1.087009712E-1
1.754250979E1,-8.346557617E-3,-4.690551758E-2,-7.643127441E-2,9.006404561E-2
1.754751468E1,7.171630859E-4,-3.466796875E-2,-6.205749512E-2,7.108807973E-2
1.755251956E1,7.644653320E-3,-1.974487305E-2,-5.194091797E-2,5.609063822E-2
1.755749392E1,1.296997070E-2,-4.302978516E-3,-4.234313965E-2,4.449356402E-2
1.756249881E1,1.615905762E-2,1.167297363E-2,-3.115844727E-2,3.698948895E-2
1.756750369E1,1.989746094E-2,2.178955078E-2,-2.210998535E-2,3.687200737E-2
1.757250857E1,2.255249023E-2,2.392578125E-2,-2.104187012E-2,3.903611305E-2
1.757748294E1,2.041625977E-2,2.020263672E-2,-2.157592773E-2,3.592340255E-2
1.758248782E1,1.669311523E-2,1.220703125E-2,-2.476501465E-2,3.226418539E-2
1.758749270E1,1.296997070E-2,-4.302978516E-3,-3.222656250E-2,3.500410111E-2
1.759246707E1,4.440307617E-3,-2.560424805E-2,-4.129028320E-2,4.878710216E-2
1.759747195E1,-3.005981445E-3,-4.318237305E-2,-5.140686035E-2,6.720430461E-2
1.760247684E1,-9.933471680E-3,-5.650329590E-2,-6.259155273E-2,8.490582301E-2
1.760745120E1,-1.899719238E-2,-6.076049805E-2,-7.057189941E-2,9.504275053E-2
1.761245608E1,-2.325439453E-2,-5.862426758E-2,-7.696533203E-2,9.950494434E-2
1.761746096E1,-2.218627930E-2,-5.010986328E-2,-7.589721680E-2,9.361419179E-2
1.762246585E1,-1.632690430E-2,-4.106140137E-2,-7.431030273E-2,8.645592853E-2
1.762744021E1,-1.100158691E-2,-3.945922852E-2,-7.164001465E-2,8.252488915E-2
1.763244510E1,-5.142211914E-3,-3.678894043E-2,-6.898498535E-2,7.835047342E-2
1.763744998E1,1.251220703E-3,-3.466796875E-2,-6.631469727E-2,7.484031456E-2
1.764245486E1,3.372192383E-3,-3.039550781E-2,-6.419372559E-2,7.110620916E-2
1.764742923E1,2.853393555E-3,-2.507019043E-2,-6.419372559E-2,6.897456566E-2
1.765243411E1,1.785278320E-3,-2.560424805E-2,-6.365966797E-2,6.863904182E-2
1.765743899E1,2.853393555E-3,-2.188110352E-2,-6.419372559E-2,6.788047547E-2
1.766244388E1,3.906250000E-3,-2.507019043E-2,-6.684875488E-2,7.150195289E-2
1.766741824E1,5.508422852E-3,-2.986145020E-2,-6.471252441E-2,7.148258352E-2
1.767242312E1,8.712768555E-3,-2.774047852E-2,-6.419372559E-2,7.047184465E-2
1.767739749E1,1.350402832E-2,-1.762390137E-2,-5.938720703E-2,6.340190091E-2
1.768240237E1,1.829528809E-2,-6.439208984E-3,-5.352783203E-2,5.693338020E-2
1.768740725E1,1.989746094E-2,2.090454102E-3,-4.873657227E-2,5.268332209E-2
1.769241214E1,2.468872070E-2,4.745483398E-3,-4.554748535E-2,5.202524353E-2
1.769741702E1,2.627563477E-2,7.949829102E-3,-4.554748535E-2,5.318065613E-2
1.770239139E1,2.201843262E-2,6.881713867E-3,-4.447937012E-2,5.010572549E-2
1.770739627E1,1.989746094E-2,3.158569336E-3,-4.075622559E-2,4.546378159E-2
1.771240115E1,2.148437500E-2,-3.768920898E-3,-3.808593750E-2,4.388988231E-2
1.771737552E1,2.041625977E-2,-1.441955566E-2,-4.180908203E-2,4.871084672E-2
1.772238040E1,1.882934570E-2,-2.027893066E-2,-4.980468750E-2,5.697618964E-2
1.772738528E1,9.765625000E-3,-2.294921875E-2,-5.673217773E-2,6.197236532E-2
1.773239016E1,1.251220703E-3,-2.667236328E-2,-6.152343750E-2,6.706797953E-2
1.773736453E1,-3.005981445E-3,-2.507019043E-2,-6.738281250E-2,7.195827814E-2
1.774236941E1,-5.142211914E-3,-2.453613281E-2,-7.005310059E-2,7.440363606E-2
1.774737430E1,-1.953125000E-3,-2.986145020E-2,-7.057189941E-2,7.665450993E-2
1.775237918E1,3.906250000E-3,-3.678894043E-2,-6.845092773E-2,7.780883263E-2
1.775735354E1,1.029968262E-2,-4.425048828E-2,-6.259155273E-2,7.734268969E-2
1.776235843E1,1.882934570E-2,-5.010986328E-2,-5.619812012E-2,7.761295873E-2
1.776733279E1,2.468872070E-2,-4.797363281E-2,-5.352783203E-2,7.600152089E-2
1.777233767E1,2.787780762E-2,-4.371643066E-2,-5.140686035E-2,7.301344916E-2
1.777734256E1,2.894592285E-2,-3.253173828E-2,-5.140686035E-2,6.737095618E-2
1.778234744E1,2.362060547E-2,-1.815795898E-2,-5.247497559E-2,6.034291624E-2
1.778732180E1,1.989746094E-2,-4.302978516E-3,-5.352783203E-2,5.726825803E-2
1.779232669E1,1.722717285E-2,1.113891602E-2,-5.513000488E-2,5.882319587E-2
1.779733157E1,1.403808594E-2,2.285766602E-2,-5.619812012E-2,6.227173883E-2
1.780233645E1,1.509094238E-2,3.138732910E-2,-5.194091797E-2,6.253606903E-2
1.780731082E1,1.669311523E-2,3.990173340E-2,-4.129028320E-2,5.979712294E-2
1.781231570E1,2.148437500E-2,4.682922363E-2,-3.169250488E-2,6.048941578E-2
1.781732058E1,2.947998047E-2,4.682922363E-2,-2.529907227E-2,6.084479018E-2
1.782232547E1,3.427124023E-2,3.778076172E-2,-2.424621582E-2,5.647816255E-2
1.782729983E1,3.959655762E-2,3.138732910E-2,-2.371215820E-2,5.581503606E-2
1.783230472E1,4.226684570E-2,2.232360840E-2,-2.317810059E-2,5.312300899E-2
1.783727908E1,4.013061523E-2,1.274108887E-2,-2.583312988E-2,4.939789696E-2
1.784228396E1,3.799438477E-2,3.158569336E-3,-2.796936035E-2,4.728461645E-2
1.784728885E1,3.533935547E-2,-3.768920898E-3,-3.010559082E-2,4.657704809E-2
1.785229373E1,3.001403809E-2,-4.302978516E-3,-3.436279297E-2,4.582749881E-2
1.785726809E1,2.627563477E-2,-3.234863281E-3,-3.489685059E-2,4.380255134E-2
1.786227298E1,2.308654785E-2,-1.113891602E-3,-3.489685059E-2,4.185713353E-2
1.786727786E1,2.308654785E-2,4.882812500E-4,-3.755187988E-2,4.408367944E-2
1.787228274E1,1.989746094E-2,2.090454102E-3,-4.075622559E-2,4.540208006E-2
1.787725711E1,1.722717285E-2,-3.768920898E-3,-4.766845703E-2,5.082580098E-2
1.788226199E1,1.509094238E-2,-1.229858398E-2,-5.459594727E-2,5.796299826E-2
1.788726687E1,1.455688477E-2,-2.827453613E-2,-6.098937988E-2,6.878267766E-2
1.789227176E1,1.136779785E-2,-4.638671875E-2,-7.057189941E-2,8.521354054E-2
1.789724612E1,6.042480469E-3,-5.969238281E-2,-7.696533203E-2,9.758767581E-2
1.790225100E1,-3.509521484E-4,-7.087707520E-2,-7.910156250E-2,1.062108288E-1
1.790725589E1,7.171630859E-4,-8.152770996E-2,-8.016967773E-2,1.143436008E-1
1.791226077E1,-3.509521484E-4,-9.005737305E-2,-8.282470703E-2,1.223535275E-1
1.791723514E1,2.319335938E-3,-8.738708496E-2,-8.389282227E-2,1.211605859E-1
1.792224002E1,4.440307617E-3,-7.566833496E-2,-8.282470703E-2,1.122735291E-1
1.792724490E1,5.508422852E-3,-6.555175781E-2,-8.335876465E-2,1.061887909E-1
1.793221927E1,8.178710938E-3,-5.862426758E-2,-7.963562012E-2,9.922463431E-2
1.793722415E1,1.136779785E-2,-4.904174805E-2,-7.643127441E-2,9.152081505E-2
1.794222903E1,1.403808594E-2,-4.318237305E-2,-7.110595703E-2,8.436730601E-2
1.794720340E1,1.776123047E-2,-3.520202637E-2,-6.578063965E-2,7.669248021E-2
1.795220828E1,1.989746094E-2,-3.146362305E-2,-6.098937988E-2,7.145329233E-2
1.795721316E1,2.201843262E-2,-2.934265137E-2,-5.352783203E-2,6.489246001E-2
1.796221804E1,2.041625977E-2,-2.613830566E-2,-5.247497559E-2,6.207783621E-2
1.796719241E1,2.041625977E-2,-2.241516113E-2,-5.194091797E-2,6.014251467E-2
1.797219729E1,2.095031738E-2,-2.027893066E-2,-5.406188965E-2,6.142343803E-2
1.797717166E1,1.882934570E-2,-1.655578613E-2,-5.780029297E-2,6.300406480E-2
1.798217654E1,1.403808594E-2,-1.441955566E-2,-5.992126465E-2,6.321035832E-2
1.798718142E1,1.029968262E-2,-1.762390137E-2,-5.992126465E-2,6.330279076E-2
1.799218631E1,4.974365234E-3,-2.134704590E-2,-6.152343750E-2,6.531136226E-2
1.799719119E1,1.785278320E-3,-2.401733398E-2,-5.833435059E-2,6.311034787E-2
1.800216556E1,4.974365234E-3,-2.720642090E-2,-5.406188965E-2,6.072578991E-2
1.800717044E1,8.712768555E-3,-2.934265137E-2,-4.927062988E-2,5.800429720E-2
