"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.104309860E0,-1.690063477E-1,-7.180786133E-2,9.852111816E0,9.853822951E0
1.109284225E0,-1.582336426E-1,-8.139038086E-2,9.902389526E0,9.903988116E0
1.114258590E0,-1.714019775E-1,-4.307556152E-2,9.823394775E0,9.824984430E0
1.119232956E0,-1.678009033E-1,-6.222534180E-2,9.837753296E0,9.839381030E0
1.124207321E0,-1.582336426E-1,-5.505371094E-2,9.866485596E0,9.867907925E0
1.129181686E0,-1.714019775E-1,-7.299804688E-2,9.822189331E0,9.823955955E0
1.134156051E0,-1.606292725E-1,-7.778930664E-2,9.850921631E0,9.852538247E0
1.139130417E0,-1.749877930E-1,-9.695434570E-2,9.859298706E0,9.861328098E0
1.144104782E0,-1.678009033E-1,-8.378601074E-2,9.856903076E0,9.858687311E0
1.149079147E0,-1.797790527E-1,-5.744934082E-2,9.852111816E0,9.853919432E0
1.154053512E0,-1.666107178E-1,-7.420349121E-2,9.874862671E0,9.876546869E0
1.159027878E0,-1.929473877E-1,-8.139038086E-2,9.844940186E0,9.847167123E0
1.164002243E0,-1.534423828E-1,-6.941223145E-2,9.859298706E0,9.860736970E0
1.168976608E0,-1.785736084E-1,-8.139038086E-2,9.843734741E0,9.845690762E0
1.173950973E0,-1.785736084E-1,-6.103515625E-2,9.853317261E0,9.855124295E0
1.178925338E0,-1.378784180E-1,-5.744934082E-2,9.825775146E0,9.826910405E0
1.183899704E0,-1.654052734E-1,-8.018493652E-2,9.852111816E0,9.853826453E0
1.188874069E0,-1.701965332E-1,-5.384826660E-2,9.843734741E0,9.845353226E0
1.193848434E0,-1.630249023E-1,-6.462097168E-2,9.826980591E0,9.828545188E0
1.198822799E0,-1.474609375E-1,-6.343078613E-2,9.872467041E0,9.873772008E0
1.203766647E0,-1.654052734E-1,-4.547119141E-2,9.874862671E0,9.876352530E0
1.208741012E0,-1.630249023E-1,-6.701660156E-2,9.828170776E0,9.829751225E0
1.213715378E0,-1.690063477E-1,-6.941223145E-2,9.825775146E0,9.827473655E0
1.218689743E0,-1.618194580E-1,-4.067993164E-2,9.846130371E0,9.847544043E0
1.223664108E0,-1.761932373E-1,-6.343078613E-2,9.856903076E0,9.858681746E0
1.228638473E0,-1.630249023E-1,-5.145263672E-2,9.840148926E0,9.841633776E0
1.233612838E0,-1.474609375E-1,-7.539367676E-2,9.826980591E0,9.828376085E0
1.238587204E0,-1.378784180E-1,-8.258056641E-2,9.848526001E0,9.849837278E0
1.243561569E0,-1.666107178E-1,-5.384826660E-2,9.855712891E0,9.857268148E0
1.248535934E0,-1.809692383E-1,-4.786682129E-2,9.865280151E0,9.867055972E0
1.253510299E0,-1.941375732E-1,-5.624389648E-2,9.854507446E0,9.856580025E0
1.258484665E0,-1.618194580E-1,-7.659912109E-2,9.835357666E0,9.836987007E0
1.263459030E0,-1.642150879E-1,-5.505371094E-2,9.822189331E0,9.823716240E0
1.268433395E0,-1.546325684E-1,-7.778930664E-2,9.877258301E0,9.878774921E0
1.273407760E0,-1.714019775E-1,-7.299804688E-2,9.883239746E0,9.884995459E0
1.278382126E0,-1.701965332E-1,-5.744934082E-2,9.844940186E0,9.846578824E0
1.283356491E0,-1.785736084E-1,-3.828430176E-2,9.838943481E0,9.840638346E0
1.288330856E0,-1.510467529E-1,-7.778930664E-2,9.838943481E0,9.840410313E0
1.293305221E0,-1.438598633E-1,-4.307556152E-2,9.830566406E0,9.831713331E0
1.298279587E0,-1.570281982E-1,-7.061767578E-2,9.826980591E0,9.828488808E0
1.303253952E0,-1.642150879E-1,-8.616638184E-2,9.873672485E0,9.875413895E0
1.308228317E0,-1.857604980E-1,-7.061767578E-2,9.855712891E0,9.857716287E0
1.313202682E0,-1.582336426E-1,-7.299804688E-2,9.846130371E0,9.847672308E0
1.318146530E0,-1.474609375E-1,-6.343078613E-2,9.865280151E0,9.866586069E0
1.323120895E0,-1.498565674E-1,-5.505371094E-2,9.876068115E0,9.877358418E0
1.328095260E0,-1.582336426E-1,-7.180786133E-2,9.852111816E0,9.853644072E0
1.333069626E0,-1.630249023E-1,-5.505371094E-2,9.854507446E0,9.856009590E0
1.338043991E0,-1.414642334E-1,-7.299804688E-2,9.876068115E0,9.877350974E0
1.343018356E0,-1.486511230E-1,-6.462097168E-2,9.855712891E0,9.857045684E0
1.347992721E0,-1.606292725E-1,-5.863952637E-2,9.842544556E0,9.844029850E0
1.352967087E0,-1.510467529E-1,-7.778930664E-2,9.834167480E0,9.835635024E0
1.357941452E0,-1.630249023E-1,-6.222534180E-2,9.865280151E0,9.866823277E0
1.362915817E0,-1.929473877E-1,-7.061767578E-2,9.866485596E0,9.868624705E0
1.367890182E0,-1.618194580E-1,-4.786682129E-2,9.829376221E0,9.830824668E0
1.372864547E0,-1.737976074E-1,-6.462097168E-2,9.858108521E0,9.859852183E0
1.377838913E0,-1.666107178E-1,-7.180786133E-2,9.884445190E0,9.886110065E0
1.382813278E0,-1.714019775E-1,-4.428100586E-2,9.841339111E0,9.842931217E0
1.387787643E0,-1.510467529E-1,-6.822204590E-2,9.850921631E0,9.852315786E0
1.392762008E0,-1.761932373E-1,-7.899475098E-2,9.859298706E0,9.861189340E0
1.397736374E0,-1.582336426E-1,-4.547119141E-2,9.841339111E0,9.842716140E0
1.402710739E0,-1.869659424E-1,-4.067993164E-2,9.858108521E0,9.859965250E0
1.407685104E0,-1.749877930E-1,-5.026245117E-2,9.835357666E0,9.837042618E0
1.412659469E0,-1.642150879E-1,-4.786682129E-2,9.834167480E0,9.835654928E0
1.417603317E0,-1.486511230E-1,-5.624389648E-2,9.883239746E0,9.884517611E0
1.422608200E0,-1.474609375E-1,-7.659912109E-2,9.866485596E0,9.867884787E0
1.427552047E0,-1.522369385E-1,-8.258056641E-2,9.832962036E0,9.834487177E0
1.432556930E0,-1.749877930E-1,-6.343078613E-2,9.832962036E0,9.834723514E0
1.437531296E0,-1.354827881E-1,-4.547119141E-2,9.831771851E0,9.832810429E0
1.442505661E0,-1.462554932E-1,-6.941223145E-2,9.853317261E0,9.854647115E0
1.447480026E0,-1.618194580E-1,-7.180786133E-2,9.852111816E0,9.853702307E0
1.452454391E0,-1.965332031E-1,-7.061767578E-2,9.861694336E0,9.863905278E0
1.457428756E0,-1.701965332E-1,-7.299804688E-2,9.862899780E0,9.864638242E0
1.462403122E0,-1.749877930E-1,-6.822204590E-2,9.848526001E0,9.850316714E0
1.467377487E0,-1.570281982E-1,-6.701660156E-2,9.858108521E0,9.859586841E0
1.472351852E0,-1.714019775E-1,-7.899475098E-2,9.868881226E0,9.870685663E0
1.477295700E0,-1.606292725E-1,-6.941223145E-2,9.829376221E0,9.830933664E0
1.482270065E0,-1.737976074E-1,-5.026245117E-2,9.886840820E0,9.888496009E0
1.487244430E0,-1.678009033E-1,-6.582641602E-2,9.858108521E0,9.859756278E0
1.492218796E0,-1.558380127E-1,-5.982971191E-2,9.828170776E0,9.829588287E0
1.497193161E0,-1.510467529E-1,-6.462097168E-2,9.876068115E0,9.877434505E0
1.502167526E0,-1.845703125E-1,-7.659912109E-2,9.841339111E0,9.843367774E0
1.507141891E0,-1.666107178E-1,-5.505371094E-2,9.848526001E0,9.850089057E0
1.512116256E0,-1.474609375E-1,-6.822204590E-2,9.831771851E0,9.833114293E0
1.517090622E0,-1.462554932E-1,-5.265808105E-2,9.831771851E0,9.833000624E0
1.522064987E0,-1.809692383E-1,-6.222534180E-2,9.852111816E0,9.853970220E0
1.527039352E0,-1.690063477E-1,-7.180786133E-2,9.828170776E0,9.829886079E0
